Years of Education,Weekly Working Hours,Age,English Proficiency,Residence Area,Monthly Income (MXN)
14,32,18,1,1,77358.04581236413
17,35,18,5,0,90053.79394062891
19,43,24,1,1,119673.08070439594
17,32,19,2,1,86621.98624083698
11,43,24,1,1,102803.68877804073
16,45,29,1,1,133564.08520697927
17,21,24,2,0,87321.58211294952
20,35,27,5,1,130598.63742615898
15,57,26,5,0,144243.96837998918
14,20,30,4,1,99605.70571727754
20,30,24,5,1,110719.75646438524
18,54,30,5,0,162916.7661491303
12,48,18,1,1,97875.0103584439
19,56,29,4,0,161314.59961713912
13,36,30,2,0,119852.88435781129
18,58,25,2,0,142882.17237670993
15,47,25,3,0,128033.44953561193
17,48,21,4,0,108639.1281353682
16,22,30,1,0,107308.6925560374
20,29,25,3,0,101529.4165499017
11,33,21,3,1,84804.85939643208
12,31,25,2,0,97644.86220386944
10,49,22,5,1,110364.88403022042
18,51,21,1,1,125670.86025694732
16,51,23,4,1,133725.80399453096
10,51,19,3,0,111741.0990540029
12,45,29,1,0,125424.76755707356
13,20,19,2,1,63898.95977647041
13,21,19,3,0,63702.31496811613
14,36,26,3,1,109893.68454116148
12,49,27,2,1,121771.36261195363
12,58,20,2,1,115395.93501558619
10,26,27,2,0,87928.59469593571
16,46,21,1,1,114705.45963344975
20,28,27,1,0,116307.13231364096
19,41,29,1,1,134451.38763702335
10,53,25,5,0,133143.3569247672
11,20,21,3,1,59977.461443618835
13,28,28,1,0,100050.76999300333
13,39,27,5,1,117163.9336531504
14,38,27,3,0,108437.32494637382
20,55,30,1,0,151034.5671123371
11,59,24,2,0,128326.61972709313
13,23,22,4,1,76700.98892634109
10,28,26,1,1,84559.24352539444
11,60,21,4,1,130808.19686819408
10,41,20,1,0,86471.5418317182
19,37,30,2,0,126566.63013205022
19,31,19,4,1,92319.82302269168
13,58,18,5,1,116843.64807750088
13,28,28,2,0,108234.87191314617
16,25,23,4,1,88923.74818438574
19,38,27,4,0,121411.30959177206
20,26,19,2,0,92225.53477759197
20,35,25,2,0,119125.18662996181
18,24,23,2,1,91531.53581106663
18,35,29,3,0,120518.63485602832
14,20,29,5,1,101832.6883937298
19,56,22,1,0,127682.92134814918
10,58,30,4,1,152466.36189920563
10,38,19,1,1,84250.6153145297
15,56,24,2,0,138950.29966906222
11,36,19,5,0,72197.76250122234
17,45,30,5,0,137896.91852814323
18,41,22,3,0,107501.35963901134
13,27,19,2,1,67910.3530893229
14,52,28,4,1,144125.08659056775
20,21,27,3,1,102023.54094946312
17,49,28,2,1,137143.36161852092
12,39,28,3,1,111984.76604872677
14,37,19,1,0,82694.14277566175
12,29,24,2,0,91828.92556006188
19,43,26,4,1,132166.53989747417
12,23,22,4,0,78656.85668847674
12,56,24,2,0,141323.36829986394
16,23,21,3,0,78410.70110095221
16,32,19,5,0,80914.87631953019
16,44,20,2,0,105314.85292267238
19,32,19,4,0,102395.45380122501
17,37,22,1,1,109933.71311254741
14,43,23,4,0,108269.83389923666
14,21,24,5,0,80979.81803730382
13,52,20,4,1,119875.0705289075
16,38,21,5,1,107397.82861981881
19,28,25,2,1,108928.37691875744
13,47,21,4,0,108304.78628309089
11,54,24,3,1,127942.99475212509
13,58,29,3,0,147473.69502824216
17,29,23,4,1,105467.15764445577
18,20,24,4,0,80368.52675148181
12,40,18,1,0,77383.94415431174
16,28,20,4,1,82426.75741792315
18,34,23,1,0,99608.15464955645
20,54,20,1,0,120367.32076677626
13,24,24,1,0,72467.25703720708
19,60,26,1,0,158342.50993388813
12,41,20,2,1,94664.99309822424
14,60,18,3,1,121786.65462548078
10,42,27,1,1,113281.48347886502
12,26,30,3,0,109990.7455201584
17,42,23,1,1,115581.50667527234
20,44,29,3,1,143443.79894530086
17,46,18,4,0,103812.0419988541
13,60,18,4,1,124994.81523960514
11,25,25,3,1,85178.17175248676
17,53,26,1,1,148760.59266245255
17,28,19,2,0,80196.21952045785
19,52,26,3,1,150038.24497685654
13,25,22,5,1,78944.66833693748
12,56,30,2,1,144395.78784203468
11,50,25,5,0,113866.02998804198
18,53,24,3,0,140472.3430973995
10,60,24,1,1,130808.8402653253
16,48,21,5,1,123197.81465427217
14,33,19,3,1,93980.884442784
17,55,22,2,0,126266.65974390361
13,55,28,1,0,134510.16795178538
16,34,28,5,1,116064.34703695522
14,27,20,3,1,68982.54318538554
14,45,26,1,0,119533.94999525792
18,55,23,1,0,138920.99808457214
18,40,18,4,1,102245.18556890478
18,47,20,1,0,105645.43212176504
15,23,29,3,1,100715.57675130665
15,35,21,2,1,96125.85464075915
14,41,26,4,0,122312.55525985578
18,31,28,3,1,121482.34276481191
19,35,23,3,1,108772.59830350948
17,59,21,3,1,134763.76078410723
16,57,18,5,1,127470.6532045725
16,56,25,5,1,141033.4855443887
15,48,28,2,1,140276.82185830027
14,37,19,3,1,88205.0211950333
13,29,28,5,0,112255.68804158695
12,58,28,5,0,147176.3627780304
12,37,25,5,1,97701.77136424606
15,20,23,2,0,80202.19940942473
13,58,25,2,1,139274.2046105573
15,40,23,3,1,112430.76822673024
12,20,22,4,0,81259.44976790165
13,34,22,3,1,92693.61754674611
18,23,27,5,1,96737.66274928187
14,39,27,5,0,124837.68831331696
16,29,28,1,0,97602.19077166182
19,42,25,3,0,121268.0068828312
11,60,24,5,0,135210.47681135117
14,53,25,5,0,129006.25060375949
18,52,29,4,0,150681.1277128976
20,53,25,1,1,142821.0028464309
12,58,24,3,0,139679.1059846353
18,29,19,2,0,72391.32110872465
20,39,28,3,1,133936.77034307955
15,20,26,3,1,84396.30016779133
13,32,30,4,0,111187.41235358802
16,20,24,3,1,88400.46344750054
17,24,29,4,1,111590.09627987811
15,35,28,4,1,120214.07788316502
14,34,23,5,1,94711.04308827576
15,47,26,2,1,134430.91174736
14,50,30,4,1,140621.24634386197
17,42,18,1,1,106931.95060658852
10,36,28,1,0,101752.94488335321
20,53,19,2,1,131654.15915789088
16,32,30,4,0,120508.66677403731
19,33,18,2,1,83129.82497621213
19,30,27,5,1,115222.51175936822
20,47,29,1,0,153011.7161534166
11,51,20,3,1,113617.26476483101
18,54,28,1,1,147824.5295279724
10,50,22,4,0,117518.28582200882
20,36,18,2,1,99409.40029153351
19,28,21,1,1,100214.0789839501
15,29,30,3,0,112103.90223082143
18,27,25,3,0,99040.75314101805
10,40,23,2,1,103940.84444866511
13,32,30,2,0,113259.99755080094
13,24,18,1,1,67787.59536126557
18,25,29,4,1,108187.04518829897
20,49,18,5,0,124356.02134732396
14,50,20,3,0,116911.43741798661
14,36,27,2,0,117757.76025430732
15,30,25,5,0,94201.14604705789
10,39,28,5,1,109686.39166547159
10,28,28,5,0,93265.65212881633
18,21,25,4,0,91303.28243259399
12,56,30,2,1,141335.2563757848
13,20,20,3,1,70186.40801176078
10,23,24,2,1,74308.58638937796
18,55,29,1,1,160779.8536887344
17,44,20,3,1,121494.5773973414
11,22,21,2,1,65029.742427183766
17,28,26,3,1,101163.52704875267
16,41,30,1,1,136236.40277873928
20,42,21,3,1,117484.87592534238
15,31,20,5,0,89348.3652476529
10,29,22,4,0,86146.97293373998
16,53,24,1,1,131141.59827665324
19,29,22,3,0,91171.28075947934
16,49,21,1,1,111347.63878743538
18,41,25,5,1,124613.3751311302
10,25,21,4,1,70740.68549552323
11,21,19,1,1,63824.41559971216
20,49,27,5,0,152462.40734435173
18,21,30,5,0,115442.73420549878
18,51,23,5,1,130994.59236677908
15,35,19,3,0,84483.78880721438
15,31,20,2,0,75432.84220913227
13,20,18,1,1,59015.133963827306
13,27,22,2,1,86923.61450578873
14,32,26,5,0,101466.62410560144
12,34,19,2,0,72599.25380080203
10,27,29,5,1,109929.1438184989
10,29,24,5,1,84974.2156347342
16,24,22,4,0,83438.20399366309
10,38,19,4,1,83667.85229121169
10,57,25,2,1,123832.94765256872
12,30,28,1,1,106509.40500730682
19,39,30,2,0,125755.19457355223
13,39,30,1,0,127121.76770075821
13,40,23,2,1,106340.2473292279
11,37,21,3,0,88156.56587913205
10,29,30,3,1,103240.15167226605
12,53,21,1,0,115771.36750123654
20,45,19,4,0,111285.89292840351
13,49,20,1,0,107383.76690995046
12,28,24,2,1,83559.18676812826
17,50,20,5,1,111244.89990731473
19,23,30,3,1,116584.9500752278
10,25,22,5,0,86685.83139379488
11,33,27,3,1,106330.28012411356
16,23,23,2,1,85262.88909686517
13,45,23,3,1,111516.97318191422
17,58,21,1,1,131173.69080790516
20,36,23,5,0,112016.5710563575
12,38,20,5,1,94994.95456076067
15,25,24,2,1,77568.10434522553
18,48,24,5,0,118198.91596169658
10,30,21,2,1,80255.97542638457
10,35,19,4,0,78504.3340313907
17,49,28,1,0,133571.20242336518
12,44,24,3,0,105933.78105223812
14,59,20,3,1,124711.45342987796
10,30,18,3,0,65908.26680881147
14,26,19,4,0,81116.72536791457
20,45,27,1,0,130149.72838797329
15,41,26,5,1,126319.74953653573
17,44,29,5,0,140951.32627401367
12,38,25,1,0,101952.84484137005
12,50,23,1,0,118824.92520881986
20,45,23,3,1,129708.35662048025
20,60,18,5,0,128719.1168105556
19,55,19,1,0,121533.34047777965
18,42,21,5,1,116938.8637110881
13,32,20,1,1,80010.0327184765
13,44,18,2,1,99053.73435922118
16,21,25,3,0,93312.62820452498
11,21,24,1,0,72364.29401504948
17,35,21,4,0,96470.63798624885
15,28,29,1,0,102401.88724407017
12,47,29,2,1,129678.37809489698
18,32,26,4,0,109828.87383607213
14,54,28,4,1,149320.1370398978
17,60,21,1,0,131067.64328559348
16,32,18,2,0,81121.210150567
17,50,27,4,0,143898.5428799466
16,40,18,3,1,95350.06489592193
12,51,18,3,1,103278.95312962047
11,53,18,5,1,112856.67592124359
16,27,21,5,1,94300.02750666444
12,60,18,2,0,116191.84648533758
12,21,19,4,0,70803.50439561644
11,57,21,3,0,120328.76305926184
13,51,24,3,0,127881.6678114419
17,59,19,2,0,137275.03862948585
10,47,25,4,1,114356.65880166652
10,56,30,2,1,141393.37160709055
14,60,24,1,0,140997.0845011874
20,20,26,3,0,96197.07360520602
14,60,23,2,0,130295.3412492839
20,29,21,2,0,92754.12349055272
10,23,23,1,1,65426.179924691336
15,54,21,5,0,125123.09097037709
10,29,24,3,0,85315.459912344
14,30,26,2,0,104424.69021319582
18,33,20,3,0,100402.49280930363
14,57,20,5,1,124913.82174893696
15,31,19,2,0,92037.96568392837
17,36,18,1,1,85630.68411082127
20,35,18,3,1,90499.69014446113
10,54,30,1,0,131789.2401547924
11,21,20,5,0,58643.594896942464
18,30,24,5,0,107790.38365979912
12,60,28,3,0,155410.80373141833
15,22,26,5,0,100616.20258252943
14,48,19,4,1,99577.00841337092
20,37,24,3,1,122784.10925721853
11,39,18,4,1,94135.33345612345
16,33,19,5,1,96489.67971851454
13,53,23,3,1,122333.15304546723
10,50,28,4,0,129842.00459729179
13,59,22,5,0,126742.43124065056
15,37,25,2,1,114237.13160032022
16,49,29,2,0,133182.04869897632
16,44,28,1,0,132426.9071957958
16,38,19,2,1,92449.6275052587
12,27,18,4,1,72316.02367263786
15,47,24,2,1,121232.55522323202
17,27,23,3,0,90698.30731810734
13,50,25,3,1,131733.86503316785
17,22,28,3,1,109632.40646921525
11,22,30,2,0,88675.18108199135
19,41,25,2,0,123433.20010222489
18,36,19,1,1,90567.7395047571
18,55,25,5,0,142197.48940607865
17,36,23,1,1,102365.83310964225
19,33,26,4,0,109204.21778929615
19,28,29,3,1,123296.24578413878
10,49,24,2,0,114017.25968855244
11,40,19,5,0,87266.71160710679
15,31,25,5,0,102209.01743610093
19,56,26,2,1,155981.61663942857
14,51,24,1,1,130638.26563680013
18,30,21,5,1,99791.54248063226
14,39,26,1,0,108153.13954177374
11,54,21,2,0,114596.68189513074
19,30,29,1,0,111545.07752381772
13,27,21,3,1,80063.61280833339
18,23,26,2,0,101389.75891133162
10,46,25,2,1,119816.0617858246
20,59,21,5,1,141286.00759605764
10,57,25,5,1,137663.10094510444
16,49,25,5,1,136636.03171397327
20,46,24,3,1,130796.97791598088
12,40,27,3,0,117730.5860663039
19,39,30,4,0,142631.39529613123
11,23,23,2,0,77753.2926394579
18,30,25,5,0,101731.57862324682
12,32,24,2,0,90609.25036395389
11,28,22,1,0,78998.09328691944
17,23,29,3,1,102482.52183202209
19,31,30,4,0,132289.75878715282
15,28,30,1,1,112567.24881652056
15,32,21,2,1,88732.16128968871
19,45,29,3,1,140919.67740792915
20,57,19,5,1,132024.15414745503
16,32,28,1,1,116529.21360512607
16,58,25,3,0,147124.0301165957
20,47,26,2,0,133180.6426671188
15,38,21,2,0,105346.33657518664
13,43,21,1,1,100565.23227187779
20,38,22,1,0,106015.44238144132
18,32,19,1,0,90386.19811553067
15,32,24,4,1,96001.9446238223
13,47,22,5,1,108674.46612647489
12,21,23,3,0,68733.78239148404
13,29,21,2,1,78573.71282143844
12,41,25,2,1,114247.50050455543
11,32,25,5,1,91518.83648534381
14,28,29,1,0,105843.93146478703
11,52,22,1,1,119207.6994314533
15,33,29,2,1,123723.44358881333
12,39,23,5,1,102040.68104578917
15,34,20,2,1,88936.72539597286
20,51,18,1,1,129682.2429148135
19,52,26,3,0,149765.74420733665
18,36,26,1,0,113626.93010985023
10,43,20,3,1,101233.34531854391
15,49,21,4,1,119737.36136226461
18,32,30,5,0,125081.56169671055
20,35,24,4,0,126916.26475972713
13,21,19,1,1,68873.98764141701
20,36,29,5,1,143434.04865874688
11,51,20,1,0,100189.01585219035
13,27,23,5,1,97488.06856871903
10,22,28,5,1,89218.23155284024
12,31,25,1,0,91653.70613896807
19,39,18,1,0,99449.15663289644
18,35,21,5,0,105061.84711972925
19,33,18,5,0,97775.52513470661
14,35,19,1,1,90917.44573381994
20,52,25,1,1,138733.86199709124
15,49,23,2,1,117517.59750850406
12,31,26,2,1,97543.59872148444
14,34,19,2,0,83932.90006369508
20,37,20,4,0,105945.28007115895
17,47,26,5,1,142334.52846484983
15,42,26,3,1,122922.16674820303
13,33,30,4,1,130685.56674340044
11,49,23,5,0,122729.08345519615
18,52,20,3,0,121492.93408383119
10,34,22,2,0,76122.48977124682
10,26,19,3,1,78940.39187254965
13,34,24,1,1,96587.75749219903
16,57,27,1,1,152144.08509396564
10,30,28,5,0,96663.93703311578
18,48,25,4,1,142993.2157142102
13,50,23,2,0,122238.85871782777
12,44,25,5,1,112564.47506265399
10,43,19,2,1,81725.54327700572
19,38,20,1,0,102943.49881165054
13,21,24,4,0,81985.63828678103
18,41,27,4,1,134313.60996690622
19,39,29,1,0,126611.0939427071
15,52,18,3,0,107781.15566981556
15,27,24,4,0,83050.66118978924
10,44,23,3,0,101239.39974207395
19,28,25,2,0,94844.13934892272
11,53,24,4,1,121937.09085352677
20,42,21,1,1,116640.7519535223
15,24,20,3,1,78568.73085996578
11,44,20,2,1,94629.89588588441
12,27,21,2,0,76860.41791869646
13,35,26,4,1,115890.16377557462
20,34,26,4,0,117609.06809658327
14,20,30,5,1,94604.917456942
18,41,19,5,1,111428.03120330637
13,22,22,4,0,80460.10107717755
20,57,18,5,1,129017.74666360983
18,33,21,1,1,94054.78937833088
20,55,19,1,1,118583.67204946629
19,37,25,5,1,119195.78660525059
12,60,21,4,1,124386.37845937687
17,37,22,1,1,96885.46411299465
10,22,28,2,1,85176.11070448236
20,29,21,4,0,96475.33037649558
18,58,22,3,1,139060.8854417986
18,20,22,3,1,81380.57218092505
19,46,22,4,1,132621.77089032906
11,46,28,5,1,129537.09930412352
13,30,20,1,1,83253.64163377379
17,24,24,1,1,100053.1864460718
16,26,20,4,0,85934.50332775059
10,38,19,2,1,82632.01398655509
14,48,20,5,1,103734.97588867255
16,34,28,2,0,113143.39444304493
13,54,20,4,0,124277.34594967931
10,56,25,4,1,135899.23426564506
18,31,21,2,1,93663.12134165636
14,49,20,3,1,112104.7574763394
20,39,27,4,0,130139.09268564297
11,56,22,5,0,119920.14773457203
17,22,21,2,1,77219.3860129017
20,28,26,3,1,107755.56102122925
11,60,25,2,0,137461.68809447766
12,58,28,3,0,138720.62349021307
19,45,24,3,0,133709.36582977648
10,21,25,5,0,77468.89428303564
20,42,30,4,1,139471.02384309293
11,42,22,3,0,105130.0312430276
16,40,21,4,0,112501.45782724056
19,35,24,5,1,131205.5464349838
11,28,18,4,0,74853.8686196219
15,32,23,1,1,91624.09130077394
12,47,25,3,0,119550.33037413459
13,46,24,5,1,132643.61162461844
20,36,19,2,0,95109.20641918802
17,57,30,5,1,156150.08110049405
12,55,24,3,1,127550.1414583908
19,20,30,5,0,103926.44297702872
15,37,23,2,1,101462.17294613963
10,28,30,1,1,97694.0387216374
16,32,22,3,0,98580.23069056342
17,59,21,3,1,130017.00911295321
20,34,18,5,1,98654.33762497643
17,23,30,4,0,104675.27462332202
12,52,19,4,0,111749.92854549397
19,43,24,2,1,127794.31897794288
10,55,27,1,1,136963.06230422147
18,60,20,1,1,139462.15915082174
15,29,22,5,1,89394.47527670415
20,55,25,5,1,150478.22167918456
18,39,30,4,0,141848.24960989592
16,60,30,1,1,163209.50494273508
10,30,25,1,0,91437.00155347941
10,31,23,1,0,76414.86793166731
15,37,22,2,0,104268.03458768761
14,49,30,2,0,130069.54126068464
18,56,19,5,1,122354.96963651743
11,39,26,4,1,106002.9303742096
17,44,18,3,1,107127.98404847563
20,31,28,4,0,123483.71226138866
14,40,19,2,0,88929.66656332788
11,44,30,2,1,118376.48224309561
19,30,18,5,0,92767.46717760006
20,28,29,3,1,122937.96880269224
20,44,21,1,0,118138.99954626615
15,54,21,3,0,132633.29221506068
19,51,22,3,0,130250.09353179952
17,33,22,3,0,93540.4793833653
13,20,25,5,0,88643.83353938998
11,36,28,2,0,105962.63813403847
20,44,28,1,0,136474.1029160379
14,27,20,3,1,76817.76480518142
11,24,23,1,1,71838.13464753199
11,24,29,3,0,91892.19630674433
15,60,30,2,0,165603.15039735302
20,54,29,1,1,151667.42444834608
19,38,20,4,0,110347.5641960824
18,42,30,2,1,129754.68002137665
13,28,19,1,1,82004.81577487741
15,49,25,3,1,138028.66164542607
16,35,18,3,1,84381.20213916631
20,52,26,2,1,146394.68172636762
15,21,28,2,0,96719.25959609091
17,33,24,3,0,101479.46382971978
13,20,29,1,1,101413.70752436998
10,45,27,4,0,118608.05715727284
16,44,30,5,1,138399.38240852687
12,35,29,2,0,111894.11000001323
15,34,28,3,0,110318.85838913734
11,45,21,1,0,99604.64601194597
18,35,20,2,0,94251.1288490481
10,33,23,1,0,81604.84736795333
15,48,26,2,0,131987.33370237125
15,43,26,3,0,113037.86543034184
14,34,21,1,0,97813.94994359677
14,38,27,3,1,118151.9458520411
10,27,22,1,1,84735.71497598055
19,53,28,2,0,154310.0384579854
14,21,30,5,0,93782.77696066
11,46,26,5,0,120353.6112170036
16,29,19,4,1,75524.03486014123
12,54,19,4,0,107482.08681812705
13,42,22,3,0,103315.96219260071
12,27,18,1,1,63974.51971657216
12,47,25,4,1,119117.68882746888
13,42,22,2,1,101664.570399321
14,23,29,5,0,111645.33136194834
10,33,27,1,1,100094.2750522058
13,48,19,5,0,109117.31962834552
20,20,29,1,1,105741.0512188099
17,23,26,4,0,98186.91740695284
19,51,19,4,0,111223.14183035819
16,52,24,3,0,139353.53751494738
18,45,25,1,1,123890.99143788825
14,36,23,2,0,104729.01050780882
19,58,28,4,0,164923.46533349025
13,42,24,3,0,101008.37556754398
17,51,28,4,1,146780.41198152516
18,34,18,5,0,94026.66511999365
16,32,21,4,0,93549.00269157183
16,21,30,1,0,100495.2990940194
14,38,24,3,0,103820.96323683023
13,43,18,1,1,89930.78981374254
19,43,30,2,0,145790.20117451472
10,30,18,2,1,70988.79572106236
19,41,28,4,1,136426.60829448907
19,34,23,3,0,98994.4130615716
16,29,21,3,1,88216.5703003706
10,60,20,3,1,120720.89193722147
10,46,29,3,1,131203.9023749225
14,28,22,4,0,77282.23397777014
18,47,26,1,1,128020.97673648286
15,20,27,4,1,101993.6563431366
12,36,27,1,0,102013.08517099603
12,50,29,5,0,127742.21854135329
16,29,29,5,1,112009.14335762753
15,56,28,1,1,143030.92278002363
18,48,27,4,1,144255.63530341146
15,37,20,2,0,96694.20751370298
14,57,22,4,1,126653.19094976355
19,58,27,2,0,152105.38553231757
16,25,22,4,1,90184.68546418464
10,59,26,3,1,140352.2388707648
16,31,28,3,0,106327.0409342081
12,33,29,5,1,108879.58465279947
18,29,27,5,0,122081.66171863419
15,39,28,1,1,120201.415729674
18,34,21,2,0,105467.24225869449
14,50,18,3,0,107143.05496352579
16,26,27,4,1,109475.12468609642
13,60,22,1,0,132126.43018330703
16,29,18,4,1,82354.97756945208
10,29,23,3,0,82295.80950711576
16,58,29,3,0,148796.47551112386
17,47,27,3,0,133666.62475946653
14,49,27,3,1,130889.78220436991
11,56,24,4,0,126360.82904919311
14,22,18,1,0,60152.16794063553
15,34,27,3,0,111811.99600877865
11,40,21,5,1,101189.76791597725
15,56,26,1,1,140312.37554824355
15,31,30,5,0,122274.40512911856
10,23,18,4,0,56422.755798672384
10,28,26,3,1,91433.48300231599
20,58,25,1,0,161616.85308831773
19,47,22,3,0,117493.04030586722
12,42,23,3,0,102893.04289960286
19,59,24,1,0,136428.0475680971
19,41,21,3,0,112642.23636553934
12,43,23,3,0,106582.68680005772
13,45,24,2,1,116128.59771720627
11,49,28,2,0,122942.22276450455
18,52,23,1,0,126191.48376254988
19,35,28,1,1,123770.28745453757
20,41,30,3,1,135485.96583250532
16,37,29,5,1,131907.54293841973
16,26,23,1,1,82045.57597842805
15,45,19,3,0,102745.22258565553
12,27,22,5,1,81321.04046997358
15,25,20,2,0,72999.75957872784
17,49,24,1,1,120471.36739696733
17,58,21,3,1,134779.02132522283
20,42,18,2,1,100959.72686600716
18,51,29,4,0,150200.96083900094
10,41,29,2,1,114702.57429451018
10,28,23,3,1,81748.64781863951
12,50,23,5,1,111943.26257138107
12,26,24,4,0,89561.39098488109
19,28,28,4,0,119481.7050705397
17,32,25,4,1,106239.58326293321
19,22,20,1,0,92007.05189109589
10,54,23,3,1,124803.57816687788
11,52,27,4,0,129708.90473298602
11,40,19,2,1,86545.2464238696
12,50,30,5,0,136093.32010747184
15,53,26,3,1,135546.30723207784
10,51,19,2,0,100950.65298035613
11,54,20,1,0,109781.20434727617
10,34,29,4,1,102979.84274098364
14,51,30,2,1,151273.72116808404
16,25,27,3,0,103433.85720335452
17,40,29,2,1,140236.19717435495
19,52,29,1,1,153839.45250813122
10,51,19,5,1,111733.6167613148
16,38,26,4,1,112748.85053841028
14,52,18,3,0,112011.2234814562
19,47,22,4,1,117541.6952324411
10,50,18,4,0,94141.93487770727
12,40,22,4,0,112532.74945326234
16,53,25,2,1,134750.5528803418
19,34,25,2,1,113904.31759107545
10,33,28,5,0,108009.70488609513
16,38,25,1,1,112806.06158444153
14,34,19,3,1,81892.84020670563
10,25,25,2,0,75516.29473958928
10,28,29,4,0,103007.36622190702
10,56,22,1,0,118491.35116248374
20,39,18,3,1,107681.90271416673
18,53,24,3,1,141436.90929143963
20,57,30,3,0,164802.30505727016
12,45,23,3,0,109565.98599317016
14,37,22,5,1,102983.80798418411
20,47,18,3,1,113681.65324596892
19,28,18,1,1,81239.67342641915
18,51,23,2,0,132009.96715337166
15,25,27,1,1,104703.51345985648
18,33,29,4,1,116120.91594871134
17,47,24,5,0,139437.48161437135
17,43,27,5,1,135963.13754572722
10,32,27,4,0,101177.525703853
18,31,18,1,1,80458.44691604083
15,38,26,1,0,108440.48536030075
18,40,21,4,0,112056.43405369758
12,46,22,3,0,109254.30879686176
12,38,19,3,1,82540.29207186167
15,43,29,2,1,127189.51478127604
18,45,27,1,1,129801.4883823534
16,47,30,1,1,137374.00933923337
12,37,25,4,0,105857.30593500544
12,55,19,4,1,110379.97298030918
11,48,20,3,1,108894.86645725719
18,36,29,1,0,116573.33564549175
12,23,26,1,0,88380.93818943598
20,48,19,5,0,135298.53135542327
14,23,23,2,0,83393.76392876422
18,29,29,2,1,113780.33476224767
17,44,21,3,0,109498.83591812826
11,50,24,1,1,112382.42639776802
12,22,23,5,1,84391.93383853053
11,21,27,1,0,82315.10456616388
17,44,26,4,0,118952.89736594145
15,25,26,3,0,87232.89319130911
15,45,27,2,0,117714.33015815969
18,27,21,1,0,90312.17733599585
17,54,18,3,1,114990.86491114416
13,46,19,2,0,104169.35995714835
13,44,25,1,1,113208.98398365201
18,37,27,5,0,127462.48068682234
10,20,25,3,1,74713.19005545256
11,58,19,1,1,119749.20136117494
11,22,21,2,1,64039.241883363386
15,23,18,2,0,62826.95265592559
13,60,24,5,0,136723.33255506866
20,56,21,3,0,140168.7923670835
19,34,28,3,1,118588.871254466
12,27,25,1,1,85617.04183800454
12,57,26,2,0,134250.29668727043
12,38,29,2,0,117995.325936472
15,45,26,5,1,126518.92421361119
17,58,20,5,1,136888.15362672988
20,29,22,3,0,94760.90751540639
16,57,23,2,0,139445.0486224205
13,33,23,1,0,95282.56460143194
20,60,27,4,1,160135.69513464277
13,38,25,1,1,110602.96946438178
20,49,23,5,0,128042.04794372381
19,24,23,1,0,90808.82060120306
20,50,21,2,0,122051.59181874411
20,26,24,3,0,101566.5715238257
20,38,25,4,0,121150.91233122988
11,50,20,3,1,104204.50642063687
10,58,24,4,0,121142.53040994753
18,43,20,4,1,111419.20488110138
11,53,25,2,1,132465.19773601744
17,42,18,2,1,102421.15330121676
18,59,18,5,1,123680.8475770215
13,25,23,5,1,84332.10977488947
17,57,27,4,1,158442.20598717456
18,60,26,5,1,155450.79024380288
19,55,29,2,1,152635.4228231681
19,46,21,5,0,129736.51380672629
14,30,23,4,0,86596.52413770503
16,24,29,3,0,102868.71765260113
19,36,22,1,0,101924.71274528105
13,26,29,5,0,106264.26669459578
10,46,18,2,1,95407.18480973448
12,34,23,3,1,90523.3321241165
14,32,26,2,1,100501.66365857518
12,30,29,5,1,109694.47085346821
20,45,20,4,1,120591.20897682378
16,41,28,1,0,123355.99224274475
18,47,20,1,0,111963.1992717522
15,43,19,3,1,96356.89376587179
19,48,30,1,0,156251.29309386184
10,28,21,4,0,78191.97908799748
16,23,27,2,0,95529.50886142143
12,37,20,4,0,94381.00610342585
14,35,29,3,0,115479.95924548047
19,52,19,3,1,119927.86684378436
13,48,18,1,0,100729.93541454012
19,58,20,4,0,135695.03143476593
14,29,27,2,1,110909.09765875392
14,28,23,4,1,87314.65731672301
15,50,26,2,1,128185.99392637357
19,47,28,2,1,153006.20555734888
19,22,22,4,1,94922.6301998029
20,33,20,5,1,105683.49068463368
15,44,22,4,1,110582.17156541305
17,34,22,2,1,103088.61205362415
17,21,22,3,0,74047.18613300033
20,43,29,3,1,139932.979321477
18,33,29,1,1,115682.6837598136
17,26,24,3,0,90234.79555361769
20,55,22,5,1,135543.13814813725
11,43,24,2,1,111979.51609745316
19,46,26,4,1,145937.10526100826
20,56,22,4,1,146881.4985163259
10,57,19,5,0,117245.73755896103
19,49,22,3,0,124819.06295276928
11,46,25,2,1,116960.9141251742
11,58,29,3,0,139638.81096742424
12,34,21,1,0,78504.10796522819
19,45,19,3,0,104235.56004475693
16,20,27,1,0,83899.31225945071
11,23,20,4,0,69935.88203143103
10,48,26,2,0,121983.83146246843
15,20,26,1,1,82492.35926194856
18,41,25,3,1,124967.95056979734
12,30,25,3,0,98709.78246934562
15,29,25,4,0,97740.44951369663
12,36,25,5,0,100283.19998350945
10,55,25,5,1,128417.10174631962
14,45,18,3,1,107654.39226261548
19,40,23,5,1,119652.29887255994
20,32,29,2,1,135678.61378596167
13,28,26,5,1,95662.16249731983
16,30,25,2,1,99469.30871973993
15,30,20,3,0,76973.3174041885
19,25,28,3,1,115861.9439616369
16,20,18,3,1,67471.17539196993
14,25,19,4,1,69998.8973807542
13,32,28,5,0,107206.86667478672
16,41,19,1,1,101927.29069954359
16,50,24,1,0,121865.9080777385
15,41,29,3,0,129211.33526621427
